customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,acquisition_channel,signup_source,onboarding_completed,first_30d_watch_hours,sessions_first_30d,profiles_created,downloads_used,kids_profile_created,recommendation_click_rate,geography,primary_device,plan_tier,user_segment,referral_source,referral_sent,referred_signup_count,is_active_as_of_2025_03_01
NFX000165,2024-09-27,,9.99,monthly,1,Organic Search,Partner Landing Page,1,16.7,7,1,1,0,0.35,UK,Web Browser,Basic,Family,None,0,0,1
NFX000166,2024-07-19,2025-01-06,15.49,monthly,1,Paid Social,Web,1,26.4,19,1,0,0,0.33,UK,Web Browser,Standard,Young Adult,None,0,0,0
NFX000167,2024-07-02,2024-10-27,15.49,monthly,1,Email Re-engagement,Smart TV,1,19.4,11,2,0,0,0.53,US,Smart TV,Standard,Family,None,0,0,0
NFX000168,2023-11-07,2024-04-09,22.99,monthly,1,Paid Social,Smart TV,0,21.3,13,2,1,0,0.17,Germany,Smart TV,Premium,Young Adult,None,0,0,0
NFX000169,2024-06-12,,9.99,monthly,1,Email Re-engagement,Android App,1,22.3,10,3,0,0,0.56,UK,iPhone,Basic,Family,Friend Invite,0,0,1
NFX000170,2024-10-12,,154.99,annual,1,Direct,Android App,1,13.4,6,2,1,1,0.61,US,Android Tablet,Standard,Young Adult,None,1,2,1
NFX000171,2023-08-15,2023-11-27,6.99,monthly,1,TV Ad,Android App,0,17.6,15,1,1,0,0.22,US,Android Phone,Mobile,Binge Watcher,None,0,0,0
NFX000172,2023-12-24,2024-04-13,15.49,monthly,1,Paid Search,Web,0,36.7,19,2,0,0,0.26,US,Android Tablet,Standard,Family,Partner Promo,0,0,0
NFX000173,2023-10-11,2023-10-17,9.99,monthly,1,Paid Social,Android App,1,0,1,1,0,0,0.5,Germany,Android Phone,Basic,Casual Viewer,None,0,0,0
NFX000174,2024-12-26,,15.49,monthly,1,Direct,Android App,1,17.9,13,2,1,0,0.31,US,Smart TV,Standard,Young Adult,None,0,0,1
NFX000175,2023-07-07,2024-08-17,9.99,monthly,1,Direct,Smart TV,1,10.5,8,2,0,0,0.34,India,Android Phone,Basic,Young Adult,None,0,0,0
NFX000176,2024-06-26,2024-09-01,9.99,monthly,1,Paid Social,Web,1,6.4,3,2,0,0,0.31,Germany,iPhone,Basic,Value Seeker,None,0,0,0
NFX000177,2025-02-18,2025-02-19,15.49,monthly,1,Partner Bundle,iOS App,1,17.4,9,3,0,0,0.55,US,Roku,Standard,Young Adult,None,0,0,0
NFX000178,2025-01-21,,15.49,monthly,1,Paid Social,Android App,1,15.7,7,2,0,0,0.37,US,iPhone,Standard,Family,None,0,0,1
NFX000179,2023-07-12,2023-12-07,99.99,annual,1,Organic Search,Smart TV,1,23.6,11,2,0,0,0.44,Brazil,iPhone,Basic,Family,None,0,0,0
NFX000180,2023-01-21,2023-10-03,9.99,monthly,1,Organic Search,Web,1,10.0,6,2,0,0,0.49,UK,iPhone,Basic,Family,None,0,0,0
NFX000181,2024-09-24,,9.99,monthly,1,Organic Search,Web,1,14.8,8,2,0,0,0.42,US,Android Phone,Basic,Young Adult,None,0,0,1
NFX000182,2024-11-16,,15.49,monthly,1,App Store,Partner Landing Page,0,13.0,8,4,0,0,0.37,Brazil,iPhone,Standard,Value Seeker,None,0,0,1
NFX000183,2023-04-29,2024-11-23,15.49,monthly,1,Organic Search,Android App,1,19.9,9,2,1,0,0.5,US,Apple TV,Standard,Young Adult,None,0,0,0
NFX000184,2024-10-26,,22.99,monthly,1,Email Re-engagement,Web,1,24.2,14,1,0,0,0.31,US,Smart TV,Premium,Family,None,0,0,1
NFX000185,2024-05-09,2024-07-08,9.99,monthly,1,Direct,Web,1,4.4,2,1,0,0,0.27,Canada,iPhone,Basic,Value Seeker,None,0,0,0
NFX000186,2023-12-21,,22.99,monthly,1,TV Ad,Android App,1,24.0,13,3,0,1,0.56,US,Apple TV,Premium,Family,None,0,0,1
NFX000187,2024-01-23,2024-10-02,15.49,monthly,1,Paid Search,Web,1,16.0,9,2,0,1,0.53,UK,Roku,Standard,Young Adult,None,0,0,0
NFX000188,2023-07-31,,15.49,monthly,1,TV Ad,iOS App,1,22.4,11,2,1,0,0.5,US,Apple TV,Standard,Young Adult,None,1,0,1
NFX000189,2024-07-14,,9.99,monthly,1,App Store,Android App,1,30.8,18,3,0,0,0.41,US,iPhone,Basic,Binge Watcher,None,0,0,1
NFX000190,2024-08-25,,154.99,annual,1,Organic Search,Smart TV,1,18.8,11,1,0,0,0.3,UK,Smart TV,Standard,Family,None,0,0,1
NFX000191,2023-04-17,,154.99,annual,1,Paid Search,iOS App,1,23.9,13,2,1,0,0.37,Germany,Android Tablet,Standard,Casual Viewer,None,0,0,1
NFX000192,2024-12-29,,15.49,monthly,1,Referral,iOS App,1,0,1,3,0,0,0.53,US,Android Phone,Standard,Casual Viewer,Friend Invite,0,0,1
NFX000193,2024-11-14,,22.99,monthly,1,Referral,Android App,1,25.5,16,3,0,0,0.4,Germany,Smart TV,Premium,Family,Friend Invite,1,1,1
NFX000194,2024-01-03,2024-03-11,22.99,monthly,0,Partner Bundle,Web,1,11.9,5,2,0,0,0.56,Germany,Roku,Premium,Value Seeker,None,0,0,0
NFX000195,2024-07-19,,22.99,monthly,1,Organic Search,Android App,1,19.9,9,3,1,0,0.46,US,Apple TV,Premium,Family,None,0,0,1
NFX000196,2025-01-22,,6.99,monthly,1,App Store,Web,1,19.0,14,2,1,0,0.49,Canada,Smart TV,Mobile,Young Adult,None,0,0,1
NFX000197,2024-08-09,,22.99,monthly,1,App Store,Web,1,25.8,11,3,0,0,0.35,India,Android Tablet,Premium,Binge Watcher,None,0,0,1
NFX000198,2025-02-09,,22.99,monthly,1,Direct,Web,1,28.3,12,3,0,0,0.39,India,iPad,Premium,Value Seeker,None,0,0,1
NFX000199,2024-06-04,,154.99,annual,0,Paid Search,Web,1,28.7,13,3,0,0,0.52,Germany,Android Phone,Standard,Family,None,0,0,1
NFX000200,2024-10-24,,15.49,monthly,1,Partner Bundle,Web,1,23.9,19,3,0,0,0.22,India,iPhone,Standard,Family,None,0,0,1
NFX000201,2023-05-02,2023-10-26,15.49,monthly,1,App Store,Android App,1,18.6,8,3,0,1,0.36,India,Roku,Standard,Family,None,0,0,0
NFX000202,2024-07-12,,22.99,monthly,1,Paid Social,Android App,0,10.3,7,4,0,0,0.34,US,Web Browser,Premium,Value Seeker,None,0,0,1
NFX000203,2025-01-13,,9.99,monthly,1,Paid Search,Web,1,26.0,11,1,0,0,0.3,India,Android Tablet,Basic,Binge Watcher,None,0,0,1
NFX000204,2025-01-13,,9.99,monthly,1,App Store,Partner Landing Page,1,19.6,12,1,1,0,0.29,Canada,Smart TV,Basic,Family,None,0,0,1
NFX000205,2023-11-17,,22.99,monthly,1,Paid Social,Web,1,28.5,20,3,0,0,0.45,Brazil,iPad,Premium,Binge Watcher,None,0,0,1
NFX000206,2023-03-20,2025-02-27,15.49,monthly,1,Referral,Smart TV,1,25.3,16,3,0,0,0.34,Germany,Smart TV,Standard,Binge Watcher,Friend Invite,0,0,0
NFX000207,2023-10-25,2024-10-23,6.99,monthly,1,Organic Search,iOS App,1,9.0,5,2,0,0,0.52,US,Android Phone,Mobile,Casual Viewer,None,0,0,0
NFX000208,2023-08-26,2024-12-09,22.99,monthly,1,Organic Search,Web,1,28.4,11,2,0,0,0.56,US,Android Phone,Premium,Young Adult,None,0,0,0
NFX000209,2023-06-28,2023-09-19,6.99,monthly,1,Paid Search,Web,1,8.2,4,1,0,1,0.5,India,Web Browser,Mobile,Casual Viewer,None,0,0,0
NFX000210,2023-06-03,2024-08-30,9.99,monthly,1,Organic Search,Web,1,18.1,12,2,1,1,0.58,India,iPhone,Basic,Binge Watcher,None,0,0,0
NFX000211,2023-02-10,2023-02-21,15.49,monthly,1,Email Re-engagement,Web,0,7.5,3,1,1,0,0.2,US,Web Browser,Standard,Casual Viewer,None,0,0,0
NFX000212,2024-08-19,2024-09-24,15.49,monthly,1,Partner Bundle,Web,1,17.1,10,3,0,0,0.46,India,Android Phone,Standard,Young Adult,None,0,0,0
NFX000213,2024-05-02,,15.49,monthly,1,Email Re-engagement,iOS App,1,21.4,12,2,0,0,0.39,Germany,Smart TV,Standard,Value Seeker,None,0,0,1
NFX000214,2023-12-25,2024-01-06,6.99,monthly,1,App Store,Android App,0,6.1,4,2,1,0,0.24,Brazil,Smart TV,Mobile,Young Adult,None,0,0,0
NFX000215,2023-01-08,2023-05-08,6.99,monthly,1,Paid Search,Web,1,1.9,1,1,0,0,0.3,Brazil,Android Phone,Mobile,Value Seeker,None,0,0,0
NFX000216,2023-11-11,2024-03-05,22.99,monthly,1,App Store,Android App,0,21.6,16,1,0,0,0.3,Canada,iPhone,Premium,Family,None,0,0,0
NFX000217,2024-10-13,,15.49,monthly,1,Organic Search,Web,1,9.1,5,4,0,0,0.22,US,Web Browser,Standard,Family,None,0,0,1
NFX000218,2023-07-26,2023-11-12,15.49,monthly,1,Partner Bundle,Smart TV,1,5.4,3,1,1,0,0.19,UK,Android Phone,Standard,Value Seeker,None,0,0,0
NFX000219,2023-07-25,2023-08-27,9.99,monthly,1,App Store,Android App,0,6.3,4,3,0,0,0.3,US,iPhone,Basic,Casual Viewer,None,0,0,0
NFX000220,2023-04-30,2024-02-17,15.49,monthly,1,Partner Bundle,Partner Landing Page,1,14.5,7,3,0,0,0.39,Germany,Roku,Standard,Casual Viewer,None,1,0,0
NFX000221,2023-08-14,,15.49,monthly,1,Referral,Web,1,24.9,19,1,0,0,0.29,US,Web Browser,Standard,Binge Watcher,Friend Invite,0,0,1
NFX000222,2023-07-14,2023-08-05,9.99,monthly,1,App Store,Web,1,27.0,20,3,0,0,0.35,Brazil,Web Browser,Basic,Family,None,0,0,0
NFX000223,2024-05-08,,15.49,monthly,1,Paid Search,Web,1,12.5,9,3,0,0,0.44,Germany,Web Browser,Standard,Family,None,0,0,1
NFX000224,2024-04-13,2024-06-25,6.99,monthly,1,Direct,Android App,1,9.7,6,1,0,0,0.4,UK,Smart TV,Mobile,Value Seeker,None,0,0,0
NFX000225,2024-12-18,,154.99,annual,1,Referral,Web,1,15.8,7,2,1,0,0.41,Canada,iPad,Standard,Value Seeker,Friend Invite,1,0,1
NFX000226,2024-10-07,,15.49,monthly,1,App Store,Android App,1,9.4,4,1,0,0,0.44,Brazil,Android Phone,Standard,Young Adult,None,0,0,1
NFX000227,2023-09-21,2024-10-27,15.49,monthly,1,Paid Search,Web,0,12.2,7,3,0,0,0.43,Canada,Smart TV,Standard,Value Seeker,None,0,0,0
NFX000228,2024-10-17,,22.99,monthly,1,Partner Bundle,Web,1,26.2,17,2,1,0,0.56,India,Smart TV,Premium,Family,None,0,0,1
NFX000229,2024-04-06,2024-09-06,154.99,annual,1,Paid Search,Web,1,15.7,7,3,0,1,0.28,US,Smart TV,Standard,Value Seeker,None,0,0,0
NFX000230,2024-11-01,2025-01-14,15.49,monthly,1,Direct,Web,1,24.2,15,4,0,0,0.32,US,Roku,Standard,Young Adult,None,0,0,0
NFX000231,2024-12-15,2025-01-18,22.99,monthly,1,App Store,iOS App,0,11.5,9,3,1,0,0.32,UK,Roku,Premium,Value Seeker,None,0,0,0
NFX000232,2023-10-21,2024-04-14,15.49,monthly,1,Paid Search,Web,1,17.1,14,2,0,0,0.49,Mexico,Web Browser,Standard,Young Adult,None,0,0,0
NFX000233,2024-01-23,2024-06-13,15.49,monthly,1,Paid Social,Web,1,7.7,5,2,1,0,0.5,India,Android Tablet,Standard,Value Seeker,None,0,0,0
NFX000234,2023-11-25,,6.99,monthly,1,Organic Search,Web,1,26.3,19,1,1,0,0.42,UK,Android Phone,Mobile,Binge Watcher,None,0,0,1
NFX000235,2023-12-05,2024-01-24,15.49,monthly,1,Organic Search,Android App,1,38.2,18,3,0,0,0.43,US,Android Phone,Standard,Family,None,0,0,0
NFX000236,2024-11-12,2025-02-13,9.99,monthly,1,Direct,iOS App,1,35.8,18,2,0,1,0.62,India,Android Phone,Basic,Family,None,1,1,0
NFX000237,2023-10-10,2024-07-10,15.49,monthly,1,App Store,Web,1,14.1,7,3,0,0,0.42,US,Web Browser,Standard,Value Seeker,None,0,0,0
NFX000238,2023-04-20,2023-07-04,15.49,monthly,1,Organic Search,Web,1,14.3,9,4,0,0,0.58,Mexico,Roku,Standard,Young Adult,None,0,0,0
NFX000239,2023-07-11,2024-11-15,15.49,monthly,1,App Store,Web,1,24.7,14,2,0,0,0.4,UK,Apple TV,Standard,Family,None,0,0,0
NFX000240,2023-11-25,2024-01-21,15.49,monthly,1,Referral,Android App,1,1.4,1,3,1,0,0.5,UK,Android Phone,Standard,Value Seeker,Friend Invite,0,0,0
NFX000241,2024-05-12,,15.49,monthly,1,Organic Search,Web,1,12.1,5,2,0,0,0.48,India,Android Phone,Standard,Value Seeker,None,0,0,1
NFX000242,2024-03-01,,15.49,monthly,1,Partner Bundle,Android App,1,24.1,13,3,0,0,0.46,US,Smart TV,Standard,Binge Watcher,None,0,0,1
NFX000243,2024-07-25,2024-10-07,9.99,monthly,0,Referral,Web,1,14.5,9,2,1,0,0.33,US,Smart TV,Basic,Value Seeker,Friend Invite,0,0,0
NFX000244,2024-01-16,2024-03-07,9.99,monthly,1,Paid Search,Android App,1,15.7,9,1,1,1,0.49,Brazil,Android Phone,Basic,Young Adult,None,0,0,0
NFX000245,2023-11-06,,154.99,annual,1,Organic Search,Partner Landing Page,1,27.6,15,2,1,0,0.48,US,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX000246,2024-08-05,2025-02-19,9.99,monthly,1,Direct,Android App,0,7.6,4,1,0,0,0.46,India,Roku,Basic,Value Seeker,None,1,1,0
NFX000247,2024-03-02,,229.99,annual,0,Direct,Web,1,9.3,5,2,0,0,0.51,Brazil,Roku,Premium,Value Seeker,None,0,0,1
NFX000248,2024-08-12,,6.99,monthly,1,App Store,Web,1,17.9,14,1,1,0,0.42,US,Android Phone,Mobile,Value Seeker,None,0,0,1
NFX000249,2023-07-20,2024-06-25,9.99,monthly,1,App Store,Partner Landing Page,1,6.8,5,2,0,0,0.43,UK,Android Phone,Basic,Value Seeker,None,0,0,0
NFX000250,2024-09-30,,15.49,monthly,1,Organic Search,Web,1,23.4,10,4,0,1,0.33,Brazil,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX000251,2023-01-24,2024-09-25,15.49,monthly,1,Paid Social,Android App,1,4.7,2,4,1,0,0.47,US,Smart TV,Standard,Value Seeker,None,0,0,0
NFX000252,2023-03-10,2024-08-25,22.99,monthly,1,Paid Search,Web,1,40.9,24,3,1,0,0.41,Germany,Smart TV,Premium,Binge Watcher,None,0,0,0
NFX000253,2024-04-13,,9.99,monthly,0,App Store,Android App,1,22.4,9,2,0,0,0.49,US,Web Browser,Basic,Binge Watcher,None,0,0,1
NFX000254,2024-07-22,2024-08-15,6.99,monthly,1,Direct,Web,0,15.3,7,1,0,0,0.37,US,Android Phone,Mobile,Young Adult,None,0,0,0
NFX000255,2024-10-30,,9.99,monthly,1,Organic Search,iOS App,0,17.1,7,2,0,0,0.08,Brazil,Apple TV,Basic,Young Adult,None,0,0,1
NFX000256,2025-01-14,,9.99,monthly,1,Organic Search,Web,1,18.1,13,2,1,0,0.47,Mexico,Web Browser,Basic,Binge Watcher,None,0,0,1
NFX000257,2024-09-02,,15.49,monthly,1,Paid Social,Android App,1,17.5,13,2,1,1,0.42,Canada,Smart TV,Standard,Value Seeker,None,0,0,1
NFX000258,2023-07-27,2024-10-30,22.99,monthly,1,Referral,Web,1,17.8,10,4,0,0,0.46,Mexico,Web Browser,Premium,Young Adult,Friend Invite,0,0,0
NFX000259,2024-06-21,2025-01-27,15.49,monthly,1,TV Ad,Android App,1,31.7,19,2,0,0,0.46,US,iPhone,Standard,Binge Watcher,None,0,0,0
NFX000260,2023-06-20,2024-05-03,9.99,monthly,1,Paid Search,iOS App,1,21.3,10,3,1,0,0.36,US,Android Tablet,Basic,Young Adult,None,0,0,0
NFX000261,2024-12-30,2025-01-11,15.49,monthly,1,Email Re-engagement,Smart TV,1,19.7,15,1,0,0,0.56,US,Android Phone,Standard,Family,None,0,0,0
NFX000262,2023-06-24,2024-02-03,22.99,monthly,1,Direct,iOS App,1,29.1,13,1,1,0,0.47,India,iPhone,Premium,Binge Watcher,None,0,0,0
NFX000263,2024-04-14,2024-09-14,15.49,monthly,1,App Store,iOS App,1,12.0,5,2,1,0,0.45,Brazil,Smart TV,Standard,Value Seeker,None,0,0,0
NFX000264,2023-05-29,,22.99,monthly,1,Partner Bundle,Android App,1,15.5,8,2,0,0,0.29,Germany,Android Phone,Premium,Young Adult,None,0,0,1
NFX000265,2023-04-06,2023-06-02,15.49,monthly,1,Referral,Web,1,23.9,14,2,1,1,0.54,Germany,Apple TV,Standard,Family,Friend Invite,0,0,0
NFX000266,2025-01-11,,15.49,monthly,1,Referral,Smart TV,1,19.2,14,2,0,0,0.37,Mexico,Android Phone,Standard,Young Adult,Partner Promo,0,0,1
NFX000267,2023-07-18,2023-07-19,22.99,monthly,1,Organic Search,Web,1,1.2,1,2,1,0,0.44,India,iPhone,Premium,Casual Viewer,None,0,0,0
NFX000268,2024-12-03,,22.99,monthly,1,Paid Social,Web,1,25.4,20,3,0,0,0.46,India,Web Browser,Premium,Binge Watcher,None,0,0,1
NFX000269,2025-01-30,,15.49,monthly,1,Organic Search,iOS App,0,13.0,9,2,0,0,0.22,India,Smart TV,Standard,Value Seeker,None,0,0,1
NFX000270,2023-04-30,2023-09-22,6.99,monthly,1,Email Re-engagement,Android App,1,17.1,7,2,1,0,0.5,India,Android Phone,Mobile,Young Adult,None,0,0,0
NFX000271,2023-01-26,2023-05-11,15.49,monthly,1,Partner Bundle,Smart TV,0,31.9,17,4,0,0,0.41,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX000272,2023-02-15,2023-04-03,6.99,monthly,1,Referral,iOS App,1,11.9,7,2,1,0,0.36,US,iPad,Mobile,Value Seeker,Friend Invite,0,0,0
NFX000273,2023-06-02,2023-08-24,6.99,monthly,1,Organic Search,Web,0,12.2,9,1,1,0,0.28,Mexico,Smart TV,Mobile,Value Seeker,None,1,2,0
NFX000274,2023-03-30,2024-04-24,22.99,monthly,1,Paid Search,Web,0,13.7,6,2,0,0,0.2,India,Smart TV,Premium,Value Seeker,None,0,0,0
NFX000275,2024-12-16,,15.49,monthly,1,Paid Search,iOS App,0,12.1,6,3,0,0,0.29,India,Smart TV,Standard,Family,None,0,0,1
NFX000276,2023-06-24,2023-07-18,15.49,monthly,1,Paid Social,Web,1,19.8,12,1,1,1,0.45,India,Android Tablet,Standard,Family,None,0,0,0
NFX000277,2023-08-02,2023-09-29,15.49,monthly,1,Partner Bundle,iOS App,1,26.9,15,2,0,0,0.25,Brazil,iPad,Standard,Family,None,1,3,0
NFX000278,2024-09-02,2024-10-29,6.99,monthly,1,Partner Bundle,Web,1,2.8,2,2,0,0,0.52,UK,Smart TV,Mobile,Casual Viewer,None,0,0,0
NFX000279,2024-08-06,2024-08-14,15.49,monthly,0,Partner Bundle,Android App,1,0,1,2,1,0,0.42,Mexico,Web Browser,Standard,Casual Viewer,None,0,0,0
NFX000280,2023-10-16,2024-03-01,9.99,monthly,0,Email Re-engagement,Web,1,13.4,7,2,0,0,0.51,India,Android Phone,Basic,Young Adult,None,0,0,0
NFX000281,2023-05-18,2024-04-14,154.99,annual,1,Organic Search,Android App,1,30.1,14,1,0,0,0.32,US,Web Browser,Standard,Family,None,0,0,0
NFX000282,2024-03-10,,15.49,monthly,1,TV Ad,iOS App,0,14.8,8,2,0,0,0.26,Germany,Android Phone,Standard,Value Seeker,None,0,0,1
NFX000283,2025-02-07,,6.99,monthly,1,Partner Bundle,iOS App,1,24.0,19,1,0,0,0.3,US,Web Browser,Mobile,Binge Watcher,None,0,0,1
NFX000284,2023-10-29,2024-02-22,15.49,monthly,1,Paid Social,Web,1,21.4,17,4,0,1,0.41,Mexico,Roku,Standard,Family,None,1,1,0
NFX000285,2023-05-16,,15.49,monthly,1,TV Ad,Web,1,34.7,23,4,1,0,0.7,US,Roku,Standard,Binge Watcher,None,0,0,1
NFX000286,2024-05-22,,15.49,monthly,1,Referral,Web,1,16.9,11,3,0,0,0.39,Canada,Smart TV,Standard,Value Seeker,Friend Invite,0,0,1
NFX000287,2023-08-28,2024-01-15,22.99,monthly,1,Paid Search,Android App,1,19.0,15,2,0,0,0.52,UK,iPhone,Premium,Casual Viewer,None,0,0,0
NFX000288,2023-10-01,2024-06-23,15.49,monthly,1,Partner Bundle,Web,1,10.6,5,3,1,1,0.42,India,iPad,Standard,Value Seeker,None,0,0,0
NFX000289,2024-12-02,,6.99,monthly,1,Paid Search,Web,0,14.9,7,1,1,0,0.41,US,Android Phone,Mobile,Casual Viewer,None,0,0,1
NFX000290,2023-04-24,2023-06-17,154.99,annual,1,Referral,Web,0,24.0,11,2,1,0,0.36,UK,Web Browser,Standard,Young Adult,Friend Invite,0,0,0
NFX000291,2023-09-29,2024-05-31,15.49,monthly,1,Organic Search,Web,1,17.9,10,2,1,1,0.57,Mexico,Android Phone,Standard,Family,None,0,0,0
NFX000292,2024-10-30,,15.49,monthly,1,TV Ad,Smart TV,0,16.5,9,1,0,0,0.39,India,Android Phone,Standard,Value Seeker,None,0,0,1
NFX000293,2024-05-08,2024-08-19,9.99,monthly,1,Organic Search,iOS App,1,10.3,4,1,0,0,0.46,Mexico,Android Phone,Basic,Casual Viewer,None,0,0,0
NFX000294,2024-02-04,2024-10-04,15.49,monthly,1,Email Re-engagement,Android App,1,28.2,14,2,0,1,0.42,Canada,iPhone,Standard,Family,None,0,0,0
NFX000295,2023-01-17,2023-01-31,6.99,monthly,1,Organic Search,Web,1,11.8,6,1,0,1,0.51,Brazil,iPhone,Mobile,Value Seeker,None,0,0,0
NFX000296,2024-12-19,,22.99,monthly,1,TV Ad,Web,0,21.0,16,2,1,0,0.23,India,Web Browser,Premium,Value Seeker,None,0,0,1
NFX000297,2024-02-16,,22.99,monthly,1,Paid Social,Partner Landing Page,1,32.8,19,3,0,0,0.21,India,iPhone,Premium,Binge Watcher,None,1,0,1
NFX000298,2023-06-11,2024-02-06,6.99,monthly,1,Organic Search,iOS App,1,11.9,5,1,0,0,0.36,US,iPhone,Mobile,Casual Viewer,None,0,0,0
NFX000299,2023-02-08,2023-03-12,22.99,monthly,1,TV Ad,Android App,1,34.6,17,2,0,0,0.31,India,iPhone,Premium,Young Adult,None,0,0,0
NFX000300,2023-04-26,2023-05-26,9.99,monthly,0,Partner Bundle,Android App,1,16.7,9,1,0,1,0.58,Mexico,iPad,Basic,Family,None,0,0,0
NFX000301,2023-01-30,,15.49,monthly,1,App Store,Web,1,21.4,16,2,0,0,0.37,Germany,Smart TV,Standard,Family,None,0,0,1
NFX000302,2023-05-29,2023-08-25,15.49,monthly,1,Organic Search,iOS App,1,21.0,17,2,1,0,0.39,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX000303,2023-10-30,2024-09-23,99.99,annual,1,TV Ad,Android App,0,2.7,1,2,0,0,0.29,India,Smart TV,Basic,Binge Watcher,None,0,0,0
NFX000304,2024-08-28,,69.99,annual,1,Direct,Smart TV,1,11.2,7,2,1,0,0.28,Germany,Android Phone,Mobile,Binge Watcher,None,0,0,1
NFX000305,2024-02-21,2024-08-12,6.99,monthly,1,Direct,Web,0,13.5,8,1,0,0,0.16,US,Smart TV,Mobile,Young Adult,None,0,0,0
NFX000306,2024-10-04,,15.49,monthly,1,Organic Search,Smart TV,0,14.9,7,4,0,1,0.41,US,iPhone,Standard,Casual Viewer,None,0,0,1
NFX000307,2023-04-24,2023-09-08,15.49,monthly,1,Paid Search,iOS App,1,10.2,5,3,0,0,0.53,US,Android Phone,Standard,Value Seeker,None,0,0,0
NFX000308,2023-10-01,,15.49,monthly,0,App Store,iOS App,1,23.2,10,3,0,0,0.36,US,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX000309,2023-07-12,2024-03-19,99.99,annual,1,Email Re-engagement,iOS App,1,6.5,3,2,0,1,0.54,US,Web Browser,Basic,Family,None,0,0,0
NFX000310,2024-10-22,,22.99,monthly,1,Organic Search,Web,1,19.3,9,1,0,0,0.43,US,Roku,Premium,Young Adult,None,0,0,1
NFX000311,2023-11-10,2024-05-22,15.49,monthly,1,Organic Search,Web,1,26.0,17,2,0,0,0.37,UK,Web Browser,Standard,Young Adult,None,1,0,0
NFX000312,2023-05-10,2023-08-03,154.99,annual,1,Paid Search,Web,0,13.7,7,3,0,0,0.33,US,Smart TV,Standard,Family,None,0,0,0
NFX000313,2025-01-26,,229.99,annual,1,App Store,iOS App,1,28.5,17,1,1,0,0.57,India,Android Phone,Premium,Binge Watcher,None,1,0,1
NFX000314,2024-01-01,,99.99,annual,1,Organic Search,Web,1,15.7,9,1,0,0,0.38,India,Smart TV,Basic,Young Adult,None,0,0,1
NFX000315,2024-11-13,2025-01-05,15.49,monthly,1,Paid Search,Web,1,15.8,6,2,0,0,0.51,Germany,Android Phone,Standard,Young Adult,Influencer Code,0,0,0
NFX000316,2024-08-24,2024-10-01,15.49,monthly,1,TV Ad,Web,1,0,1,2,1,0,0.36,US,Web Browser,Standard,Casual Viewer,None,0,0,0
NFX000317,2024-01-26,2024-02-13,15.49,monthly,1,Paid Social,iOS App,1,29.9,15,3,0,0,0.38,Brazil,Android Phone,Standard,Binge Watcher,None,1,2,0
NFX000318,2025-02-22,,15.49,monthly,1,Paid Social,Partner Landing Page,1,25.7,12,3,0,0,0.5,US,Roku,Standard,Binge Watcher,None,1,0,1
NFX000319,2023-05-19,2023-11-25,22.99,monthly,1,Paid Search,Web,1,22.6,10,4,0,0,0.38,Canada,Smart TV,Premium,Young Adult,None,0,0,0
NFX000320,2024-12-15,,6.99,monthly,1,Referral,Web,1,16.6,7,2,1,0,0.45,India,Apple TV,Mobile,Young Adult,Friend Invite,0,0,1
NFX000321,2024-06-22,,15.49,monthly,1,Partner Bundle,Android App,1,14.0,10,4,0,0,0.16,India,Roku,Standard,Family,None,0,0,1
NFX000322,2023-05-02,2023-05-12,6.99,monthly,1,Paid Social,Smart TV,0,14.2,11,2,1,1,0.14,US,Android Phone,Mobile,Family,None,0,0,0
NFX000323,2023-05-02,2023-12-23,6.99,monthly,1,Email Re-engagement,Web,1,9.8,7,1,0,0,0.34,US,iPhone,Mobile,Value Seeker,None,0,0,0
NFX000324,2024-06-01,,9.99,monthly,1,App Store,Web,0,10.8,8,2,0,0,0.43,India,iPhone,Basic,Young Adult,None,0,0,1
NFX000325,2023-07-05,2024-08-22,15.49,monthly,1,Partner Bundle,Partner Landing Page,1,11.4,7,3,0,0,0.32,Canada,Android Tablet,Standard,Young Adult,None,0,0,0
NFX000326,2024-03-30,,22.99,monthly,1,Paid Social,Web,1,31.6,15,2,0,0,0.33,Mexico,iPad,Premium,Binge Watcher,None,1,0,1
NFX000327,2025-01-29,,9.99,monthly,1,Direct,Partner Landing Page,0,6.9,3,1,0,0,0.35,US,Web Browser,Basic,Casual Viewer,None,0,0,1
NFX000328,2024-02-19,2024-12-18,6.99,monthly,1,Direct,iOS App,1,8.1,4,1,1,0,0.42,US,iPad,Mobile,Family,None,0,0,0
NFX000329,2025-02-17,,9.99,monthly,1,Organic Search,Android App,1,18.6,8,1,1,0,0.5,Brazil,Roku,Basic,Young Adult,None,0,0,1
NFX000330,2023-02-03,2023-02-23,9.99,monthly,1,Organic Search,Android App,1,10.8,6,1,0,0,0.43,Brazil,Web Browser,Basic,Young Adult,None,0,0,0
NFX000331,2023-09-27,2024-06-05,22.99,monthly,1,App Store,Partner Landing Page,0,16.5,13,4,0,1,0.39,India,Android Phone,Premium,Family,None,0,0,0
